id,name,description,weight,picture,quantity,stylename,type,rules,redeemable
438,Get-Like-Photo-1min,"Get [quantity] like(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'photo' && (l.created_time - interval 1 minute) < p.created_time) as a ""}",0
439,Get-Like-Photo-1min,"Get [quantity] like(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'photo' && (l.created_time - interval 1 minute) < p.created_time) as a ""}",0
440,Get-Like-Photo-1min,"Get [quantity] like(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'photo' && (l.created_time - interval 1 minute) < p.created_time) as a ""}",0
441,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
442,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
443,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
444,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
445,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
446,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
447,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
448,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
449,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
450,Get-Like-Video,"Get [quantity] like(s) on a video type post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video') as a""}",0
451,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
452,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
453,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
454,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
455,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
456,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
457,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
458,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
459,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
460,Get-Like-Video-10sec,"Get [quantity] like(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
461,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
462,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
463,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
464,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
465,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
466,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time -  interval 1 minute) < p.created_time) as a""}",0
467,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
468,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
469,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
470,Get-Like-Video-1min,"Get [quantity] like(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'video' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
471,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
472,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
473,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
474,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
475,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
476,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
477,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
478,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
479,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
480,Get-Like-Status,"Get [quantity] like(s) on a status type post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status') as a""}",0
481,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
482,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
483,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
484,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
485,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
486,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
487,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
488,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
489,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
490,Get-Like-Status-10sec,"Get [quantity] like(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 10 second) < p.created_time) as a""}",0
491,Get-Like-Status-1min,"Get [quantity] like(s) on a status type post within 1 minute of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
492,Get-Like-Status-1min,"Get [quantity] like(s) on a status type post within 1 minute of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
493,Get-Like-Status-1min,"Get [quantity] like(s) on a status type post within 1 minute of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
494,Get-Like-Status-1min,"Get [quantity] like(s) on a status type post within 1 minute of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
495,Get-Like-Status-1min,"Get [quantity] like(s) on a status type post within 1 minute of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
496,Get-Like-Status-1min,"Get [quantity] like(s) on a status type post within 1 minute of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'status' && (l.created_time - interval 1 minute) < p.created_time) as a""}",0
