id,name,description,weight,picture,quantity,stylename,type,rules
506,Get-Like-Link,"Get [quantity] like(s) on a link type post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link') as a""}"
507,Get-Like-Link,"Get [quantity] like(s) on a link type post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link') as a""}"
508,Get-Like-Link,"Get [quantity] like(s) on a link type post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link') as a""}"
509,Get-Like-Link,"Get [quantity] like(s) on a link type post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link') as a""}"
510,Get-Like-Link,"Get [quantity] like(s) on a link type post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link') as a""}"
511,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
512,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
513,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
514,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
515,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
516,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
517,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
518,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
519,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
520,Get-Like-Link-10sec,"Get [quantity] like(s) on a link type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 10 second) < p.created_time) as a""}"
521,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
522,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
523,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
524,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
525,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
526,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
527,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
528,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
529,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
530,Get-Like-Link-1min,"Get [quantity] like(s) on a link type post within 1 minute of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id &&p.post_type = 'link' && (l.created_time - interval 1 minute) < p.created_time) as a""}"
531,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
532,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
533,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
534,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
535,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
536,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
537,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
538,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
539,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
540,Get-Comment-General,"Get [quantity] comment(s) on a post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
541,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
542,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
543,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
544,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
545,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
546,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
547,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
548,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
549,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
550,Get-Comment-General-10sec,"Get [quantity] comment(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
551,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
552,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
553,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
554,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
555,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
556,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
557,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
558,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
559,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
560,Get-Comment-General-1min,"Get [quantity] comment(s) on a post within 1 minute of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
561,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
562,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
563,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
564,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
565,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
566,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
567,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
568,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
569,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
570,Get-Comment-Photo,"Get [quantity] comment(s) on a photo type post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
571,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
572,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
573,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
574,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
575,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
576,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
577,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
578,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
579,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
580,Get-Comment-Photo-10sec,"Get [quantity] comment(s) on a photo type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
581,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
582,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
583,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
584,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
585,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
586,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
587,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
588,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
589,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
590,Get-Comment-Photo-1min,"Get [quantity] comment(s) on a photo type post within 1 minute of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
591,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
592,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
593,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
594,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
595,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
596,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
597,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
598,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
599,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
600,Get-Comment-Video,"Get [quantity] comment(s) on a video type post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
601,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
602,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
603,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
604,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
605,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
606,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
607,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
608,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
609,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
610,Get-Comment-Video-10sec,"Get [quantity] comment(s) on a video type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
611,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
612,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
613,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
614,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
615,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
616,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
617,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
618,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
619,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
620,Get-Comment-Video-1min,"Get [quantity] comment(s) on a video type post within 1 minute of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
621,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
622,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
623,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
624,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
625,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
626,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" ""}"
627,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" ""}"
628,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" ""}"
629,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":"" ""}"
630,Get-Comment-Status,"Get [quantity] comment(s) on a status type post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" ""}"
631,Get-Comment-Status-10sec,"Get [quantity] comment(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":"" ""}"
632,Get-Comment-Status-10sec,"Get [quantity] comment(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":"" ""}"
633,Get-Comment-Status-10sec,"Get [quantity] comment(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" ""}"
634,Get-Comment-Status-10sec,"Get [quantity] comment(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" ""}"
635,Get-Comment-Status-10sec,"Get [quantity] comment(s) on a status type post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" ""}"
